,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock,fp_active,predicted_power_usage,n_run_time,predicted_n_run_time,energy,n_energy,predicted_n_energy
10,10,10,10,0.0,0.42024592,0.027459018,0.0059508197,0.0026885245,0.0,0.001,0.0,32988240.26229508,123155693.63934426,39.704918,0.0,0.0,38.770493,75.741196,2283.2107213114755,0.0,25.0,42.0,1260.0,25.2696266969045,LSTM,1260,0.0005,79.46784,0.7721392776113377,0.65060353,1913.9517484970763,58.48275236485874,51.70205744728088
11,11,11,11,0.0,0.42772463,0.0337971,0.008768116,0.0031304348,0.0,0.001,0.0,33316320.173913043,123064038.68115942,38.565216,0.0,0.0,38.072464,75.20806,2269.7995362318843,0.0,25.0,42.0,1245.0,25.38699014981588,LSTM,1245,0.0005,79.09353,0.7757254378991771,0.6547415,1909.3062784067617,58.34080527704759,51.78581850124598
12,12,12,12,0.0,0.4532716,0.026962962,0.006617284,0.002617284,0.0,0.0010123458,0.0,39108873.27160494,135321926.7654321,38.60494,0.0,0.0,38.135803,73.58326,2208.2727777777777,0.0,25.0,41.987656,1230.0,25.06243364016215,LSTM,1230,0.0005061729,77.30436,0.7658082819429799,0.6595597,1844.175570776798,56.35066992036359,50.98684255548477
13,13,13,13,0.0,0.43486667,0.027533334,0.0067066667,0.0023866668,0.0,0.001,0.0,31890517.48,121481841.22666667,38.853333,0.0,0.0,38.48,72.95975,2245.971613333333,0.0,24.96,41.933334,1215.0,25.81922586758932,LSTM,1215,0.0005,75.952354,0.7889328421431143,0.6633925,1883.7642644928499,57.560342929551084,50.386220799992444
14,14,14,14,0.0,0.43253246,0.027805194,0.0074935067,0.0023246754,0.0,0.001,0.0,34605126.25974026,131282836.25974026,39.636364,0.0,0.0,39.03896,72.292145,2235.476467532468,0.0,24.896105,41.857143,1200.0,25.95106101036072,LSTM,1200,0.0005,74.823524,0.7929611997094635,0.66821253,1876.0578654648439,57.3248660287705,49.998016499811655
15,15,15,15,0.0,0.4376024,0.025963856,0.0069638556,0.0025180723,0.0,0.001,0.0,34379524.65060241,125176658.89156626,41.53012,0.0,0.0,41.156628,71.65712,2156.679807228916,0.0,24.036144,41.433735,1185.0,25.04582929611206,LSTM,1185,0.0005,74.04019,0.765300919235417,0.67451984,1794.7119953710176,54.83925980576259,49.94157688303888
16,16,16,16,0.0,0.46225882,0.027564706,0.006741177,0.002635294,0.0,0.0010117647,0.0,36470327.435294114,131225390.75294118,40.094116,0.0,0.0,39.22353,70.77307,2169.7527411764704,0.0,24.0,41.341175,1170.0,25.651988824208576,LSTM,1170,0.00050588235,73.068,0.7838227433112356,0.6796548,1815.4700006949313,55.47354187995811,49.66101524949074
17,17,17,17,0.0,0.42963332,0.027333334,0.0067555555,0.0023444446,0.0,0.0010444445,0.0,30467584.52222222,113985312.67777778,42.633335,0.0,0.0,42.077778,70.27555,2134.4488,0.0,24.0,41.4,1155.0,25.41840322812398,LSTM,1155,0.00052222225,71.51526,0.7766852966214011,0.68334144,1786.292266978188,54.581986396982096,48.869341003443004
18,18,18,18,0.0,0.462809,0.029505618,0.007078652,0.0026966294,0.0,0.001,0.0,35194565.13483146,130363623.37078652,41.651684,0.0,0.0,41.19101,69.672585,2128.0925617977528,0.0,24.0,41.78652,1140.0,25.4754900932312,LSTM,1140,0.0005,71.07668,0.7784296441463443,0.6854803,1774.9432489373087,54.23520554830593,48.72166368858099
19,19,19,19,0.0,0.44326437,0.029057471,0.0071609197,0.0026896552,0.0,0.001,0.0,36539880.3908046,127178983.29885058,39.816093,0.0,0.0,39.367817,69.02246,2191.080436781609,0.0,24.0,41.517242,1125.0,26.60553248723348,LSTM,1125,0.0005,69.624855,0.8129592447708756,0.6873734,1836.3793018787733,56.11244695382796,47.8582732873714
20,20,20,20,0.0,0.45675,0.029018518,0.006981482,0.002212963,0.0,0.0010185186,0.0,33036690.203703705,120858667.00925924,43.935184,0.0,0.0,43.02778,68.28579,2261.370453703704,0.0,24.0,41.287037,1110.0,27.44577980041504,LSTM,1110,0.0005092593,67.559204,0.83863386043484,0.6898618,1874.1567558373833,57.2667756805428,46.60651235150337
21,21,21,21,0.0,0.4526316,0.029605264,0.007407895,0.0025263159,0.0,0.0010263158,0.0,32069040.67105263,126217774.7763158,38.5,0.0,0.0,37.86842,68.03751,2227.530118421053,0.0,24.0,41.105263,1095.0,27.597197771072388,LSTM,1095,0.0005131579,67.55666,0.8432605913273491,0.69348806,1877.6446193213153,57.373350915040426,46.84973717995524
22,22,22,22,0.0,0.455656,0.0304,0.008208,0.002576,0.0,0.001,0.0,38587586.72,129159189.32,43.808,0.0,0.0,43.312,67.77048,2254.238992,0.0,24.0,41.032,1080.0,28.145039478937782,LSTM,1080,0.0005,67.56981,0.8600004547859718,0.69852626,1907.4028351065635,58.282643621063606,47.19928688693405
23,23,23,23,0.0,0.49023077,0.029582419,0.0075054946,0.0025384617,0.0,0.0010769231,0.0,31599591.65934066,121557753.37362637,44.76923,0.0,0.0,44.505493,67.65313,2049.0964725274725,0.0,24.0,41.065933,1065.0,25.139112790425617,LSTM,1065,0.00053846155,67.73935,0.7681512917706453,0.7020613,1700.7396656953272,51.9678392018274,47.5571758179605
24,24,24,24,0.0,0.48275757,0.030424243,0.007686869,0.0023030303,0.0,0.0010606061,0.0,30968802.444444444,117910635.86868688,45.535355,0.0,0.0,45.454544,67.34712,2049.722919191919,0.0,24.0,41.151516,1050.0,25.251505454381302,LSTM,1050,0.00053030305,67.299225,0.7715855645201588,0.70537305,1700.6161680168723,51.96406560400688,47.47105951893926
25,25,25,25,0.0,0.47948936,0.027351065,0.00656383,0.002606383,0.0,0.0010425532,0.0,33967950.67021277,123392849.4893617,44.80851,0.0,0.0,44.361702,67.06307,2091.626680851064,0.0,24.0,41.031914,1035.0,26.00117818514506,LSTM,1035,0.0005212766,67.72906,0.7944925812212704,0.70821226,1743.718832712856,53.28111158892274,47.966550408589846
26,26,26,26,0.0,0.49488172,0.029430108,0.007473118,0.0025268819,0.0,0.0010645161,0.0,36676859.38709678,133321926.58064516,47.064518,0.0,0.0,46.387096,67.089645,2027.319806451613,0.0,24.0,41.0,1020.0,25.07297412554423,LSTM,1020,0.00053225805,67.64977,0.7661303572496796,0.71314836,1682.136933176948,51.39941369160418,48.24432222437144
27,27,27,27,0.0,0.48794392,0.03053271,0.00746729,0.0024392523,0.0,0.0010654206,0.0,32585256.23364485,121576468.17757007,48.411217,0.0,0.0,47.878506,67.12972,2023.362981308411,0.0,24.0,41.08411,1005.0,25.09392277399699,LSTM,1005,0.0005327103,67.383896,0.7667704646195771,0.7174306,1684.5480095200414,51.47308659418212,48.34326837046432
28,28,28,28,0.0,0.5057416,0.035449438,0.009011236,0.0028539326,0.0,0.0010561799,0.0,35161342.07865169,130478985.7977528,47.955055,0.0,0.0,46.7191,66.74859,2024.8178426966288,0.0,24.0,41.07865,990.0,25.15004022916158,LSTM,990,0.00052808995,67.72198,0.7684851908326668,0.7235352,1678.729723739812,51.29530292396143,48.9992349954772
29,29,29,29,0.0,0.48752174,0.031902175,0.007695652,0.0024347827,0.0,0.0010434783,0.0,35074967.11956522,121342182.83695652,47.902172,0.0,0.0,47.391304,66.44789,2033.4111739130435,0.0,24.0,41.065216,975.0,25.381588459014893,LSTM,975,0.00052173915,66.90481,0.7755603837144446,0.7296951,1686.552997949891,51.53435106541521,48.82011079979658
30,30,30,30,0.0,0.53606063,0.028131314,0.006959596,0.0027070707,0.0,0.0011010101,0.0,40824812.13131313,136331825.6161616,50.545456,0.0,0.0,50.151516,66.374596,2030.275383838384,0.0,24.0,41.050507,960.0,25.360678513844807,LSTM,960,0.00055050505,67.05587,0.7749214589629168,0.73727095,1683.3047906423294,51.43509877039418,49.43834506320834
31,31,31,31,0.0,0.5062759,0.03415517,0.008336207,0.0025431034,0.0,0.0010603449,0.0,34899093.74137931,120580697.19827586,47.655174,0.0,0.0,47.172413,65.89334,2220.126379310345,0.0,24.0,41.0,945.0,27.75467403729757,LSTM,945,0.00053017245,66.579575,0.8480724396345082,0.7457,1828.8481729288212,55.88232560946612,49.648389191791416
32,32,32,32,0.0,0.54153776,0.03587736,0.009169811,0.0027547171,0.0,0.0010471699,0.0,35300541.12264151,126755138.16037735,50.481133,0.0,0.0,49.9717,66.02116,2084.2475943396225,0.0,23.971699,41.018867,930.0,26.308990399042766,LSTM,930,0.00052358495,66.61944,0.8038980981024532,0.7528726,1736.9500645736662,53.07428495851775,50.15595008734703
33,33,33,33,0.0,0.5505673,0.039125,0.009634615,0.0025961539,0.0,0.0010769231,0.0,34584817.73076923,130989871.17307691,51.03846,0.0,0.0,50.653847,65.73774,2007.0069230769232,0.0,23.971153,41.0,915.0,25.323585112889607,LSTM,915,0.00053846155,66.14396,0.7737880321750487,0.75983363,1664.7152540190077,50.867076474234985,50.25840548731566
34,34,34,34,0.0,0.54764485,0.03664486,0.00946729,0.0023364488,0.0,0.0010841122,0.0,33178525.68224299,126199162.36448598,52.17757,0.0,0.0,51.73832,65.71798,1995.4808224299063,0.0,23.82243,41.009346,900.0,25.223881165186565,LSTM,900,0.0005420561,65.52602,0.7707414761226851,0.7662702,1657.6625179361074,50.65157291300109,50.21063777945161
35,35,35,35,0.0,0.55022824,0.036054347,0.00875,0.002826087,0.0,0.0010652174,0.0,37254856.47826087,127453052.5326087,52.79348,0.0,0.0,51.945652,65.54692,2004.6179130434784,0.0,23.815218,41.010868,885.0,25.419426202774048,LSTM,885,0.0005326087,65.90279,0.7767165546576511,0.7719246,1666.1650957591344,50.91137787082069,50.87198579200148
36,36,36,36,0.0,0.5112479,0.031299144,0.0076923077,0.0023333335,0.0,0.0010940172,0.0,34209306.905982904,115709821.1025641,48.982906,0.0,0.0,48.57265,65.134674,2146.996581196581,0.0,23.905983,41.0,870.0,27.224834362665813,LSTM,870,0.0005470086,64.93012,0.8318826467053508,0.77881044,1773.2807109162356,54.184404999410205,50.56825542345762
37,37,37,37,0.0,0.5641653,0.040413223,0.010165289,0.002371901,0.0,0.0010661158,0.0,35066325.14049587,125233628.56198348,52.842976,0.0,0.0,52.305786,65.15513,2068.013561983471,0.0,23.942148,41.0,855.0,26.46974754333496,LSTM,855,0.0005330579,64.64178,0.8088101969930886,0.7870791,1724.63984225317,52.6981335304103,50.87819375591755
38,38,38,38,0.0,0.57594514,0.037591465,0.009859757,0.0023536587,0.0,0.0010548781,0.0,35530339.0,123258283.27439024,55.92073,0.0,0.0,55.05488,64.71913,2023.252463414634,0.0,23.810976,41.006096,840.0,26.123653411865234,LSTM,840,0.00052743905,64.37255,0.7982349369837552,0.79402953,1690.7001212374498,51.66107065719347,51.11370587007702
39,39,39,39,0.0,0.602,0.044342656,0.014111889,0.0024615384,0.0,0.0010559441,0.0,36520541.692307696,134068612.47552449,56.986015,0.0,0.0,56.090908,64.65011,1976.8176083916085,0.0,23.958042,41.006992,825.0,25.29605388641357,LSTM,825,0.00052797205,64.39822,0.7729467874040856,0.80168295,1635.3926663225648,49.97109482982075,51.626954924211496
40,40,40,40,0.0,0.6152812,0.03843125,0.01000625,0.0025937501,0.0,0.0010437501,0.0,36739596.0625,134333702.2125,57.4125,0.0,0.0,56.98125,64.492775,1955.3792625,0.0,23.93125,41.01875,810.0,25.094058831532795,LSTM,810,0.00052187505,64.39531,0.7667746219966793,0.8119271,1618.3854900588074,49.45142317214189,52.28429602393865
41,41,41,41,0.0,0.61881524,0.033440217,0.008391305,0.0021141304,0.0,0.0010434783,0.0,36125647.17391305,131070161.95108695,57.608696,0.0,0.0,57.054348,64.4019,1972.7305217391304,0.0,23.940218,41.016304,795.0,25.31440250078837,LSTM,795,0.00052173915,63.51875,0.7735074480746392,0.82156837,1630.2956184155223,49.815349320158106,52.18499589338899
42,42,42,42,0.0,0.6460609,0.04142132,0.01306599,0.0021370559,0.0,0.0010609138,0.0,39004080.16243655,135700231.64467004,60.60406,0.0,0.0,60.137054,64.01402,1965.9329086294413,0.0,23.766497,41.01015,780.0,25.38297979036967,LSTM,780,0.0005304569,63.37156,0.7756028972663891,0.8306742,1624.86657596032,49.64945937766858,52.641118096351626
43,43,43,43,0.0,0.6461174,0.037788734,0.010666667,0.0019530517,0.0,0.0010563381,0.0,37326232.7887324,130080177.04225352,59.967136,0.0,0.0,59.558685,63.896633,1972.316352112676,0.0,23.070423,41.004696,765.0,25.58862789471944,LSTM,765,0.00052816905,62.860733,0.7818866853349411,0.8387174,1635.0271655624508,49.95992658043321,52.72239060845489
44,44,44,44,0.0,0.651361,0.039219514,0.011117074,0.0018487806,0.0,0.0010341464,0.0,34122635.36097561,127256824.36585364,60.863415,0.0,0.0,60.463413,63.631687,1980.3065121951213,0.0,23.004879,41.00488,750.0,25.749881267547607,LSTM,750,0.0005170732,62.458782,0.7868139469958023,0.8471781,1638.5083851037525,50.066298802471486,52.91371235923648
45,45,45,45,0.0,0.66476077,0.03736842,0.0112153115,0.0017368422,0.0,0.0010382775,0.0,33772805.631578945,126797102.71770334,62.72249,0.0,0.0,62.42105,63.49308,2018.5808038277512,0.0,23.0,41.0,735.0,26.48099819819133,LSTM,735,0.00051913875,62.030525,0.8091539722541025,0.85658026,1681.360137077618,51.37567789264751,53.134123072135445
46,46,46,46,0.0,0.64939755,0.06659836,0.02522541,0.0018729509,0.0,0.001045082,0.0,35867394.733606555,124062289.44262294,60.64754,0.0,0.0,60.036884,63.371006,2073.9116147540985,0.0,23.0,41.0,720.0,27.48240303993225,LSTM,720,0.000522541,61.837982,0.8397529209593103,0.86636645,1741.587527937965,53.215987392629984,53.574352694278595
47,47,47,47,0.0,0.67221326,0.044922795,0.01275,0.0019301472,0.0,0.0010514706,0.0,38737179.15441176,132950839.56617647,64.275734,0.0,0.0,63.014706,63.493702,2060.289713235294,0.0,23.0,41.003677,705.0,27.32666611671448,LSTM,705,0.0005257353,61.314423,0.8349942200559245,0.87574875,1735.0711950681664,53.01687417995329,53.696029516744495
48,48,48,48,0.0,0.65915346,0.038242575,0.009470297,0.0017524753,0.0,0.001049505,0.0,31682758.56930693,117630228.48514852,62.88614,0.0,0.0,62.41584,63.17433,2084.9990594059404,0.0,23.0,41.0,690.0,27.777601321538288,LSTM,690,0.0005247525,60.425205,0.8487730062437248,0.8855696,1754.831352495296,53.62066599153312,53.51072295697689
49,49,49,49,0.0,0.68874663,0.04386878,0.0119638005,0.0018687784,0.0,0.0010633485,0.0,36378537.40271493,125759494.1764706,64.656105,0.0,0.0,64.0543,62.633263,2134.177117647059,0.0,23.0,41.004524,675.0,28.750088691711422,LSTM,675,0.00053167425,60.12866,0.8784883520419916,0.8954301,1800.7118663012875,55.02259199588265,53.841011317720415
50,50,50,50,0.0,0.7163349,0.043151375,0.012022936,0.0019724772,0.0,0.0010504588,0.0,37429583.49541284,137252936.05504587,68.72477,0.0,0.0,68.366974,62.693535,2096.109752293578,0.0,23.0,41.0,660.0,28.212045033772785,LSTM,660,0.0005252294,59.790302,0.8620478780157175,0.9052075,1768.7128327464102,54.044828812054114,54.122630680341956
51,51,51,51,0.0,0.7127717,0.0380137,0.009584474,0.0016621005,0.0,0.0010547945,0.0,31779423.255707763,119372568.39269409,68.24201,0.0,0.0,67.77625,62.484005,2116.293484018265,0.0,23.0,41.0,645.0,28.55515694618225,LSTM,645,0.00052739725,58.91724,0.8725320132728538,0.91458964,1784.2405694010365,54.51929468000107,53.885097526330945
52,52,52,52,0.0,0.7327466,0.04878733,0.013895928,0.001923077,0.0,0.0010542987,0.0,35353088.7918552,126714546.5520362,68.64706,0.0,0.0,68.095024,62.31429,2145.547674208145,0.0,23.0,41.0,630.0,29.24525737762451,LSTM,630,0.00052714935,58.77046,0.893618737465672,0.9243634,1822.3974493539333,55.68521715586975,54.325260738863946
53,53,53,53,0.0,0.7513623,0.04057971,0.010236715,0.001888889,0.0,0.0010483093,0.0,33497429.27536232,124277832.01449277,71.96619,0.0,0.0,71.50725,62.12144,2168.522,0.0,23.0,41.0,615.0,29.71715346972148,LSTM,615,0.00052415465,58.491592,0.9080380049930392,0.9344001,1846.0723662400949,56.40862844489479,54.65454833973312
54,54,54,54,0.0,0.7650362,0.07078733,0.026239818,0.0017330317,0.0,0.0010678733,0.0,34497590.57466064,124088542.05429864,72.23529,0.0,0.0,71.59728,62.118095,2177.2072081447964,0.0,23.0,41.0,600.0,29.95732561747233,LSTM,600,0.00053393665,58.08788,0.9153767105026627,0.94319826,1860.8919986520796,56.86145746379189,54.78838755482912
55,55,55,55,0.0,0.7735111,0.044297777,0.011373334,0.00184,0.0,0.0010666667,0.0,35429445.968888886,127902521.96444444,72.98222,0.0,0.0,72.63556,61.753094,2249.8552533333336,0.0,23.0,41.0,585.0,30.963980038960774,LSTM,585,0.00053333335,57.85388,0.9461360654838569,0.95155954,1912.1215699600682,58.42682938861476,55.05141164884567
56,56,56,56,0.0,0.72483873,0.045359448,0.012479262,0.0018709678,0.0,0.0010506912,0.0,32875489.576036867,115465804.33640552,70.599075,0.0,0.0,69.89862,61.647068,2283.0598248847923,0.0,23.0,41.0,570.0,31.518359184265137,LSTM,570,0.0005253456,57.36206,0.9630756870268431,0.95938253,1943.0144318808173,59.37079236729051,55.03215847981453
57,57,57,57,0.0,0.79182434,0.05272973,0.013391892,0.0020675675,0.0,0.0010585586,0.0,36526187.63513514,128527105.68018018,75.15315,0.0,0.0,75.067566,61.824978,2254.962846846847,0.0,23.0,41.0,555.0,31.44182682037353,LSTM,555,0.0005292793,57.07328,0.9607371624068339,0.9668884,1943.8902514494036,59.39755392958494,55.18349396484375
58,58,58,58,0.0,0.799265,0.050325,0.01412,0.0018800001,0.0,0.0010500001,0.0,33163711.865,128887440.69,76.53,0.0,0.0,75.675,61.732254,2245.41911,0.0,23.0,41.0,540.0,31.29504569371541,LSTM,540,0.00052500005,56.382977,0.956252115023104,0.9742326,1931.9137097060457,59.03159845264347,54.930135070088326
59,59,59,59,0.0,0.81598514,0.05660396,0.014905941,0.0019009901,0.0,0.0010643565,0.0,31518550.53960396,123077380.18316832,77.24258,0.0,0.0,76.88614,61.550182,2293.181316831683,0.0,23.0,41.0,525.0,32.15657504399618,LSTM,525,0.00053217825,56.055477,0.9825770250878914,0.98120934,1979.2430464546228,60.47779472317828,55.00215746226293
60,60,60,60,0.0,0.8234818,0.058518182,0.0168,0.002,0.0,0.0010727274,0.0,37568778.804545455,138575117.2,78.468185,0.0,0.0,77.81364,61.581676,2330.5812818181817,0.0,23.0,41.0,510.0,32.72677278518677,LSTM,510,0.0005363637,55.810444,1.0,0.9881427,2015.3695181829892,61.581676,55.148684430008885
